Gene,logFC,-log10(p-value)
C9orf89,-0.08928040539043103,1.4333704192716157
C14orf159,-0.045877605842954416,1.4331350051171383
PRR13,-0.0822576020615271,1.4328939251198334
TIPIN,-0.0559083083058356,1.4323751687514974
TXN2,-0.09165890816602396,1.432301478366424
SNX14,-0.050397116234827344,1.43175305368818
GSTT1,-0.05819529350292818,1.431112724968468
GNG11,0.06829225988656873,1.4306757829672867
PTDSS2,-0.05988380164594265,1.4289971743444814
TNFAIP8,0.0562481640228123,1.428822948548704
PHACTR2,-0.06832299900985195,1.428822948548704
ILF3-AS1,-0.08458003427546501,1.4282107961774488
TMED7,-0.07326748970295593,1.4276726966359736
CSNK2A2,-0.0708953700886843,1.4273991509000639
SNTA1,-0.05894463358082813,1.426299344245439
APC,-0.04769638612445615,1.425900020481406
FAM219B,-0.06538257606736053,1.4254600751391064
G3BP2,-0.07360643777503384,1.4249356264781643
NSL1,-0.06093621982497943,1.4248549168398312
SREK1IP1,0.08151039745028577,1.4227035175090055
TMEM68,0.057369027143152174,1.4225636981673913
POLR3F,-0.05063725446159495,1.4220263102884767
TRIM2,-0.04984054826588746,1.4214541739790432
PIP4K2A,-0.06532023207733673,1.4207568235896129
MGST3,-0.09240573177709432,1.4202337749649039
CCDC94,-0.05194380603816029,1.4202337749649039
CUL4A,-0.07560763148525318,1.4199250378696764
COA5,-0.08222194091077917,1.419736067856038
ITGB5,-0.07783710630711305,1.4185405407241913
ZNF259,-0.08729527291364558,1.4185405407241913
NUP214,-0.05180860867495696,1.4184229695525166
MAFK,0.057743034223342704,1.4174681363380357
PLGRKT,-0.07369926378926639,1.4174035611013052
WWC1,-0.07089591857145372,1.4166754345812111
GPR160,-0.0513267554568122,1.4159949956807574
TAF2,-0.050504198704862446,1.4155708627961936
USE1,-0.07845627262008215,1.4135288324607873
GYG1,0.07303019738560579,1.4128398361360306
CDK5RAP2,-0.054425117619822494,1.4123989883840258
LINC00938,-0.05103158840118649,1.4123989883840258
TMEM161A,-0.045274143295846336,1.4122163346307353
FTO,-0.04670182401981826,1.4122163346307353
SART1,-0.06771267339792786,1.4120140897420266
CLDND1,-0.07660941895385065,1.411404437529389
TGM2,0.09194930949235225,1.4112921949150616
NGDN,-0.06736796967675751,1.4111668513980433
REST,-0.07815994432883056,1.4084182180670373
OPA3,-0.052456912677321554,1.4080702829396217
MRPS10,-0.09002493768179676,1.4045521769061196
PTBP3,0.07554291534337754,1.4044406842136068
RPL12,0.03601241130084176,1.404286521766925
STK19,-0.04989936993383992,1.4037334759464892
TMEM43,-0.058016431098052657,1.4026965948829404
ERC1,-0.059427868762480074,1.4024609657608105
IFNAR1,-0.07385823617188692,1.4022565600388668
CHURC1,0.0859242462911709,1.4021436358519466
ZNF638,-0.06003096707818312,1.4020367696516678
PIGW,-0.06080202136155233,1.4020367696516678
PACS2,-0.05992736202362359,1.4010151995187006
CHMP3,0.09143900298518837,1.400670612368255
CCPG1,0.05321545158223273,1.4006176289919308
RELT,-0.04788945021593083,1.4002089854182698
SCAMP1,-0.05231020352973381,1.3996171496867444
HPS3,-0.04993911410918361,1.3996171496867444
POMGNT1,-0.07961945944696769,1.3994908182023047
PHB2,-0.088609220501489,1.3993764016171677
MICA,0.05954726198458804,1.3981223925818314
ORC2,-0.045723190478319964,1.3981037529809766
KCNN4,-0.04514275122980749,1.3981037529809766
NECAB3,-0.054527216477779916,1.397430410887977
CFL1,-0.0491208385628461,1.397430410887977
MYO5A,0.050304446086266275,1.397430410887977
PUM1,-0.06217229339386243,1.3971135963280756
EPB41L4A-AS1,0.08664190316135123,1.3971135963280756
CCDC84,-0.05601714927500012,1.3967662301548722
KTI12,-0.05536566690086886,1.3967662301548722
EFR3A,-0.05494214254382701,1.3967078918646465
LCLAT1,-0.04473170521098968,1.396588493972084
NSFL1C,-0.08723448670269018,1.3956753901560266
BSG,-0.08314464510272579,1.3955305358371248
PAAF1,-0.05281521126804378,1.3941532722616607
NRBP1,-0.07487840713771465,1.3940434881507875
CCDC23,-0.0803043522680289,1.3928548507483247
FBXO45,-0.06365182827014326,1.3923264557082835
WNT7A,-0.04230412410149498,1.3920042265290347
FTL,0.0578225610517471,1.3920042265290347
CD70,-0.048894797413807645,1.3910767794180683
GLUL,-0.06487474565805762,1.3909717555400927
CXCL16,-0.06234844341188417,1.3909468755166392
PM20D2,-0.05005579249764036,1.389194506471238
CUX1,-0.07311883318903334,1.388688992474129
TOP1MT,-0.06252197754038047,1.388688992474129
POLG,-0.05441225258214555,1.3886702375293902
ECH1,-0.08149645087203528,1.3881766677679974
ZNF644,-0.06723402297670944,1.386627827402663
ADAM9,-0.0711651822412307,1.386495592347186
ZNF598,-0.07052239947871275,1.3864813612975337
SLC35F6,-0.08280745882903506,1.3864813612975337
TLE3,-0.05985497998189082,1.3859405986668156
SERGEF,-0.05134904496657633,1.3853329751653678
CERK,-0.05502564562487766,1.3843084371523993
PARVB,-0.05621474443265306,1.3842456208318203
EIF4A3,-0.07428244607601808,1.3833731639750229
C12orf73,-0.06433435548148125,1.3832742897544288
PEX13,-0.059601879995410556,1.3829436340174905
PSTK,-0.05361835938326376,1.3821184949428933
BIRC3,0.07532636896893852,1.3820805953010782
PPP3CA,-0.0808510739708792,1.3818236453687438
TXLNG,-0.05393035483779851,1.380547291488093
UBTD2,-0.05930070617814831,1.3799985592177728
CEP250,-0.05130473264763058,1.3797797452844751
PPP1R2,-0.08237937768207448,1.3797093474399689
B9D2,-0.04585071204723068,1.3787302109425255
DHX8,-0.0464725551110865,1.3786528403870746
CAP1,-0.09012244942588321,1.377967034970705
ZRANB1,-0.05030214507718522,1.3777901045473764
VPS41,-0.050272383957264744,1.3764058575888647
TRAPPC6B,-0.05758868561243613,1.3764058575888647
PCED1A,-0.04748661939246723,1.3763464489828778
BOLA2B,0.046812751711635237,1.376144737491621
ACTG1,-0.06288533494069526,1.3759763209856444
TBC1D2B,-0.04648656018020336,1.375656526509525
ESYT1,-0.06930266905463256,1.3750498801403659
SMG5,-0.056271983545713056,1.3750150389614275
KCMF1,-0.09019155190140626,1.3740199581080905
ZNHIT1,-0.08227428042029761,1.3732400627091448
CLU,0.057112840341740245,1.373220479059572
CMC1,-0.08457622105949181,1.3728496856200416
ME2,-0.052764764664638975,1.372146317807055
TIPRL,-0.08033994102955244,1.3720214811000089
DRAP1,-0.07062593630783276,1.3707737207578379
AKR1B1,-0.08903268566522993,1.368690464037673
ZCCHC8,-0.04858001694854153,1.3676449258141083
POLR1E,-0.054044078638087356,1.366395245276502
SF3A2,-0.06972735915124861,1.366395245276502
FBXO25,0.06931379906542023,1.3662907144603482
WIPI2,-0.0873962052843753,1.3639459984402906
POC1A,-0.059462219019842166,1.363085639228639
TAX1BP3,0.0876132208108027,1.3615936923388539
TRMT2A,-0.058451099789223804,1.3615936923388539
OTUD5,-0.0641289801916427,1.3609851922017135
IGF2R,-0.05166013474026698,1.3606397482542751
PDCD10,-0.08010537806263152,1.3599139943349596
PUS7,-0.04938999643453723,1.3594409118345836
WDR33,-0.07490189592661878,1.359439129344123
NDNL2,-0.0515699487506609,1.3562716463496824
BANP,-0.04429141274694537,1.3555954966227795
SQRDL,0.06019204408481116,1.3552492861005268
BBIP1,-0.07427527566786374,1.3544369244783891
YBEY,-0.06838308045885189,1.3538510400043842
TRAP1,-0.07381474374551988,1.3532901807563413
MKRN1,-0.0782954956360511,1.3525003657413217
ETV5,-0.07019641137472021,1.3500459697968286
SNAP47,-0.0752732982701243,1.3500459697968286
NCLN,-0.07797925760374103,1.3500459697968286
STK17B,-0.050021944827339127,1.3500459697968286
IGFBP7,0.07891644053097924,1.3495493569584056
MECOM,-0.04260376501522867,1.3488148512973772
ZFP36L1,-0.0891508701886643,1.3485258751924578
HSPH1,-0.08320857427246864,1.3481356219199503
BAG1,0.0878886120914677,1.3468646854876514
AARS,-0.05545621431453185,1.3468646854876514
NDUFA11,-0.07568669655495164,1.3453061309040135
COL9A3,-0.04820821201994008,1.3446750276001533
CHMP5,0.08615925443737904,1.3443773947464157
ASPH,-0.08820957619742842,1.344032556859106
BIN3,-0.059222244850484884,1.344032556859106
SYNGR2,-0.08501949593223923,1.3432519686952875
PAPD5,-0.05459160445658018,1.3432410625400872
C1orf53,-0.0638649928624826,1.3419358851158758
LINC00493,0.08905627594288923,1.3405232044826776
TAOK1,-0.0647322008106439,1.3398461498345087
CYB561A3,-0.07259662059585281,1.3398461498345087
HMOX2,-0.0838520133877525,1.339650903976014
PIAS3,-0.05117551848643309,1.338718358195213
CSTF2,-0.04993423933858132,1.3375275837538834
HDHD1,-0.046744992874726776,1.3375275837538834
FBXO11,-0.04999452122760761,1.3372058154950748
UNK,-0.06725689706832405,1.3353931911066128
DPY19L4,-0.04686321375652902,1.332387331560322
TADA2A,-0.04342348796363016,1.3287735759274317
CREB5,-0.04560610569621737,1.3273898811700269
CTR9,-0.052480789038647835,1.3263523153794732
ILK,-0.08278024329154476,1.3261143927792132
DMAP1,-0.05336720228902081,1.324443512289494
HELZ2,-0.05572515018724733,1.3244169863065058
CLCN7,-0.055054991337988746,1.324098560407214
C1orf123,-0.07215340310836194,1.3238171670452124
CTDSPL2,-0.04605200413096533,1.3234827304076429
WIBG,-0.07630299782429795,1.3230440441541162
POU2F1,-0.043592944212441864,1.3212017365417825
SP100,-0.06783515311222033,1.3209071631236071
SGMS1,0.0468068485782398,1.3200313671913007
MYCBP,-0.06934534930199199,1.319959476642418
AATF,-0.07585937061969172,1.3197135673491873
TSN,-0.0762456026355629,1.3197135673491873
SPG7,-0.06673934810954485,1.3175669612348602
CNOT10,-0.0473417332786088,1.316786813088946
CHML,-0.04934610915104187,1.3153456451655106
PET100,0.06868512263032933,1.3146751569806132
KLHL36,-0.05898495674255777,1.3141894252352413
BAIAP2,-0.07034142591895076,1.312013818949212
SLC3A2,-0.0875724155898121,1.3118681363689149
AP1S2,-0.07110750208804717,1.3110712351107132
OGFOD2,-0.05306504506858811,1.3105856426042344
AP2A2,-0.059741111425858584,1.3105856426042344
RP11-66N24.4,-0.044275701768952125,1.3099595002851605
AKAP8,-0.047723639693162845,1.3099595002851605
UROS,-0.08635242677603827,1.3099595002851605
SPNS1,-0.07401216618437356,1.3087686680523785
MAPKAPK2,-0.07617418084297078,1.3087686680523785
TRAF3,-0.06087894241359049,1.306808080737101
CPSF7,-0.06136157959413335,1.3063721545081701
PRKCSH,-0.08148358228711405,1.3063693644685301
VPS4B,0.06521689490003357,1.3053304324113622
SLC25A36,-0.07085952716940991,1.3053304324113622
GCLM,-0.07572506198861007,1.3053304324113622
ATPAF1,-0.07245184337286759,1.3049293794991796
TMEM60,-0.07220348823187006,1.304507956380294
TBC1D2,0.050880445743018754,1.3038123117897107
INTS5,-0.046619988509919885,1.303455163959036
PEX16,0.06655888431449686,1.303149451576412
DYRK2,-0.0551861784441412,1.3028493027787789
GNG4,-0.04447865856965372,1.301620508225931
PMAIP1,0.07984356315435637,1.3013758464533354
RECK,-0.047570904484252274,1.300698768029194
PPTC7,-0.043521967337747824,1.3001341641465172
GMPR2,-0.06675005021955105,1.2997850087732017
CTD-2336O2.1,-0.06545475910531007,1.2996718336943875
ATP13A1,-0.04677917223092898,1.2995136358033315
HMGCL,-0.04461104755111833,1.2992809991530714
MLLT11,-0.06268554050013897,1.298007533830065
C12orf4,-0.046756183756032854,1.2945040950637856
FJX1,-0.07422527305141102,1.2945040950637856
RPP38,-0.0715303108385612,1.294449714952466
C12orf57,-0.0850211259208109,1.2935528319710752
SPTLC2,-0.052405097095920894,1.2920778693064896
UBE2J2,-0.0855997133065598,1.2920216596784635
GRAMD1A,-0.07507281926330123,1.2920216596784635
GIGYF2,-0.06142792980392375,1.2920216596784635
PRPSAP1,-0.0635709816268406,1.2917325964259676
OXSR1,0.05393802426584493,1.291463898763596
PSMD5,-0.05000030257979304,1.291326732327335
TMEM216,-0.05518605717606917,1.2898465037741322
NDUFA2,-0.07619120265014967,1.2893370311493808
YY1AP1,-0.05896328236107973,1.2881495574896447
ALDH1A3,0.059920541317556086,1.2878455174143801
STYXL1,-0.06996130372045872,1.2878455174143801
DDX19A,-0.05410908040996709,1.2874383344464362
ANKRD28,-0.06275043683277559,1.28697288664979
FKBP3,-0.08593975692726818,1.28697288664979
ACYP1,-0.07110581752388612,1.2861208946419322
MAP4K2,-0.04103533198409881,1.2850568865867236
EIF2B4,-0.05169241071181041,1.2841174521872654
ATP6V1D,0.08608750701261503,1.2836296361567103
CUL3,-0.0663828196680658,1.283360211935079
SLC25A46,-0.06526983457443869,1.2826410486321926
DGKD,-0.042060890396600215,1.2825275172267478
TMBIM1,0.07689697044805133,1.2812240100097325
TMEM107,-0.05299956503457093,1.2807238274828872
SLIRP,0.07053223185332236,1.2807238274828872
AEBP2,-0.04937971324916557,1.2807238274828872
TUSC3,-0.072979266336004045,1.279879464342253
TMED4,-0.08368794404116375,1.2798364756593716
RAB11A,-0.08496149215199633,1.2796824764844261
UBLCP1,-0.06230714286775818,1.2796581903108022
GBA2,-0.04872709965768429,1.2793289620548067
CRTC3,-0.06541680661158367,1.2789758233734467
SNTB2,-0.06774789746605503,1.2788379906156893
INTS3,-0.04606433230131213,1.2788379906156893
USP46,-0.052105516410096975,1.2787706067934896
TBC1D20,-0.066754828720053,1.2787706067934896
RBMX2,-0.07691409180139797,1.2783495041697521
H2AFJ,-0.08358451452760551,1.2765553607926636
TFAM,-0.08047351891048837,1.2748913661956756
COPS8,-0.0814343983172332,1.2722736742249598
SEC23IP,-0.05012774095127703,1.2722736742249598
ZYG11B,-0.04411177938123512,1.2717199201040803
ALG13,-0.06287169902955014,1.2710479766832157
SLC30A9,-0.0638423094280629,1.2710119940181388
DGCR8,-0.049578363749886556,1.2705101901417148
CCT7,-0.08726291660933416,1.2705101901417148
ACTN4,-0.0841803836282411,1.2696250827425333
NF1,-0.061683770061446985,1.2696250827425333
EFNA5,-0.05494077208548198,1.269478246297477
TGFA,0.05507319513742104,1.2686242976702227
TARSL2,0.04906035062790082,1.2676760097226407
FAM199X,-0.05888615023281041,1.2669909169378197
EXOC4,-0.04818885057679445,1.2663399400089053
COPB2,-0.06619231218988642,1.2653095646501868
CCDC130,-0.050158770496957494,1.2653095646501868
GCA,-0.04154871552655237,1.2647637335721136
C19orf25,-0.07804474240057147,1.2644335549203405
SLC35E2B,-0.042789820599316464,1.2644335549203405
SENP2,-0.06410060084382518,1.2637846891022106
MVP,0.05995295353458818,1.2637846891022106
LSS,-0.044758195321707106,1.262699868757779
EPHB6,-0.04342223198575823,1.262491323093675
SPIN1,-0.058860922838669616,1.261984431434227
ME1,-0.04654577685530015,1.261234951367702
NMT1,-0.07635036191497857,1.260475568363239
MPHOSPH6,-0.07149132994154961,1.2600539879492283
ZC3HC1,-0.04404519357921721,1.258758348190767
EFNB2,-0.05335384211245309,1.2572006057141807
C19orf53,-0.05198629787736131,1.2556697680925382
ATP5B,-0.08095233343472685,1.255493240662891
FAM20B,-0.0547875015191579,1.2543182091119967
CSPP1,-0.042125986177285135,1.2535130239928969
HBEGF,0.07337632734775745,1.2529098654671051
INSIG2,-0.052476688001788396,1.2528192495793133
CHMP6,-0.05752994513447707,1.2512553763649148
TPRG1L,-0.04536936747241427,1.2510013517340703
RABL2B,0.04248557809207565,1.250546594978842
HNRNPLL,-0.05531394962989111,1.2501332511592071
C10orf35,-0.0483377332207473,1.2497941696361021
GALK2,-0.042522872021322655,1.2479886478779236
SCPEP1,-0.04645118672505699,1.2479886478779236
CHD7,-0.06026094521583936,1.2473637165076152
FAM114A1,-0.06754549897336126,1.246653426628358
EMP1,-0.07283596181079943,1.246590155672295
C6orf62,0.08515512630244526,1.2465347601409698
LCN2,-0.05998052941595411,1.2462138380671923
IFI27L2,0.07683057021078366,1.2453993975098805
TMEM106B,-0.05567365184849393,1.2452256855137358
C11orf74,-0.05784212495855634,1.2448322659728563
PHAX,-0.07506876594119305,1.2441158730837283
OSBPL9,-0.06626785971837723,1.242244153321955
FAM98B,-0.04708825653233628,1.2417246698517224
USP34,-0.07302277258084988,1.2416483966258314
SIN3B,-0.048313908555838836,1.2402734619787652
ANO6,-0.05560134559425389,1.2394924412235155
SECISBP2,-0.07351353777146752,1.2394840517767436
IMMP1L,-0.07022895089920578,1.2385720841485577
TSPAN33,-0.041092357673220725,1.2375884628802112
ASB8,-0.050646043481425096,1.2375884628802112
RABIF,-0.07547819305548753,1.2375884628802112
POLR2G,-0.08115725396088713,1.2375884628802112
COX20,-0.08210507856015337,1.2369361181341447
NCSTN,-0.0544822391176476,1.2368630881118678
RANBP3,-0.052411142985157255,1.2366043673027514
ZNF106,-0.07795739327895834,1.236401473464662
SETD5,-0.0739663952783376,1.236296104250103
ASCL2,-0.04050782944763842,1.2357107212604517
MAPKAPK5-AS1,-0.06694326122273431,1.2355458336310097
CHID1,-0.07780371401052033,1.2355458336310097
PIN4,0.08276537475179424,1.2353809234083073
MYO10,-0.07358907297202144,1.2343927377777566
GBF1,-0.0536710679239123,1.233457542617424
NUP37,-0.05504146958109413,1.2295770783807396
INTS12,-0.05593467202620328,1.2287292538363574
TRIM13,-0.045895708398105306,1.2283054640897264
SNX8,-0.06207120835933466,1.2276543521901233
SRRT,-0.059125095979885245,1.227029793030315
ADPGK,-0.06480125258415548,1.2268806269534827
TNPO1,-0.0723361338894506,1.226561543915128
SSR3,0.07649812625761143,1.226561543915128
TIMM8B,0.07914708462625164,1.226168059462964
ERGIC1,-0.081513763063775,1.2255973222450305
WDR1,0.08503340010136551,1.224735356823866
NSMCE1,-0.07287653370997749,1.2242894611792856
SETD1A,-0.04283527839103041,1.2233016156512653
STRN3,-0.06417057129076387,1.2230982930514311
WASH4P,-0.06763279554864976,1.2230392012618942
UXS1,-0.06788997113275652,1.2228104184859734
SLC26A2,-0.05116720210889181,1.2225288377230785
AMMECR1,-0.05899523847740351,1.2220455979147125
M6PR,-0.08049881020480765,1.221385355441007
AP4M1,-0.046526394663273685,1.220033856450858
SSFA2,-0.06188450191393269,1.2187386695353188
TPBG,-0.05483557620440571,1.2187137671933623
NPW,-0.04558832253954126,1.218353319418355
FZD6,-0.04007011298487129,1.2178680742984733
NDUFA13,-0.08423751367964805,1.2167239121209452
DPP3,-0.05527406920766964,1.2165463549441797
ZFAND1,-0.07486806408401758,1.2165129889678024
IL11,0.05308930349672458,1.2155771494762972
PARVA,0.06304365426979963,1.2148971194943323
HPS4,-0.05671738126486581,1.2145068434387998
CEP350,-0.056912409654524154,1.2145068434387998
DAPL1,-0.04797448668227755,1.2145068434387998
WARS2,-0.04226404956587082,1.2145068434387998
EML4,-0.06828922758497225,1.2141677041473764
WDR53,-0.04350797554785757,1.2130786246048717
SERPINB1,-0.07157523817196232,1.2111572757394702
RNF181,0.08325609302339121,1.2110536800023386
SNX3,-0.07017725494670124,1.2106701688161148
NEXN,-0.044070972343301484,1.2099462573857451
ZNF652,-0.055814931923164224,1.208624870976219
NRG1,0.04671260934241239,1.208482609847174
SCP2,-0.07654795532024394,1.207975836918927
LY6D,-0.053843730422810765,1.2071877437170657
ZMAT5,-0.055890857677360906,1.2059940625005494
ABLIM3,-0.04407016542584685,1.2054052960371775
MTX2,-0.07269577219082901,1.2043332184894358
IRX3,-0.044951830298357365,1.203581126336143
PTAR1,-0.04266020380636171,1.2035236714228825
TMEM185A,-0.0462100166647863,1.2032365151400346
TMEM177,-0.05155250828330349,1.202811548740261
PRRC1,-0.04953726230262134,1.202649816521868
GALNT14,-0.038282558915294196,1.2023843036641069
CASP6,-0.051980505302793745,1.2020144051339856
INO80C,-0.0649555805110591,1.2020144051339856
THAP5,-0.05506153955099258,1.2001504238190734
SLC25A3,0.07555799172376343,1.1990580911736337
GATAD1,-0.06392501303100939,1.1990269061384542
TEAD2,-0.049718637095510054,1.1990269061384542
BAG4,-0.047976457481670565,1.1985245018394723
SKP1,0.07723187889359728,1.1981939434587245
GSTM3,-0.05182209019858419,1.197876242082557
HNRNPH1,-0.09561566927459086,1.1978721882112822
TMEM184B,-0.06138157462657201,1.1977710189880642
OGFR,-0.06778100395873832,1.1977710189880642
RBM6,-0.06637947234325559,1.1977710189880642
UBALD2,-0.08105305933707196,1.1969755738333552
RNF214,-0.041671242603112724,1.1969755738333552
PRDM4,-0.04510654397225,1.1962603458370653
NT5C3A,-0.06452092056509962,1.1962603458370653
DSTN,0.06073311709041285,1.195957872642451
FURIN,-0.06123362708259705,1.195937270951184
ERI1,-0.04195312118037009,1.195937270951184
SNW1,-0.07535417548531864,1.195937270951184
ACOT9,-0.06339891035804612,1.194278663205852
KIAA0020,-0.059828346090373685,1.1942313596753351
SLC35B4,-0.05372695196264843,1.1935138349531549
C19orf60,-0.08202924286516033,1.19327251471973
SFTA1P,-0.06145010926827954,1.1926406082611114
DENND5A,-0.044214878527474966,1.1924034601296747
PDCD2L,-0.05298565387980503,1.1924034601296747
SLC22A18,-0.04189553347683539,1.1919567698037952
EIF4H,-0.08022954813115568,1.1916466428973322
CUTC,-0.04726312610643468,1.1916466428973322
PCGF1,-0.04619791970454745,1.1916466428973322
SEC11C,0.08298155099275828,1.1914288527985275
COX8A,0.050003191227592225,1.1912930328369686
STK17A,0.07834331518119608,1.1912637486465765
PPARG,-0.05252219341828823,1.1893882520886594
RBM4B,-0.049440091210586345,1.1890758737325444
C5orf24,-0.07822131555445822,1.1889239657426174
FAM217B,-0.062335153153682654,1.1889239657426174
LYRM7,-0.06369005048262277,1.1889239657426174
PLEKHF1,0.044369875883926824,1.1882428077626748
UVRAG,-0.04572586927519584,1.1882170451890763
ERF,-0.05685832107608224,1.1872233606202323
ID4,-0.04651998284366865,1.1865797536622027
TMEM141,-0.07823059334254268,1.1858742021289634
PHTF2,-0.046031386905241334,1.1858742021289634
GGNBP2,-0.07469287237104272,1.1851928145325856
MIF,0.07621256347358685,1.1850840397972837
RGS10,-0.0758914444922798,1.1848025009057919
TNFAIP1,0.06906625483948226,1.1845793522043688
PPP1R14C,0.05093248263639083,1.1844440677094668
LRP11,-0.04181423129215833,1.183497989468375
TM9SF4,-0.05301193969171525,1.183484644785403
ACER3,-0.054653333518990266,1.1834232696710467
C2orf68,-0.05875344073356814,1.1825393803751654
IPO13,-0.04014428757645927,1.1825036767640318
ARHGAP23,-0.041252202191826015,1.181393349741809
NUP155,-0.04957042564523295,1.181125720906758
PRIM2,-0.039242993984424324,1.1810837814248678
COL4A2,-0.06035460318021624,1.1807782626489425
PEX19,-0.04892353438062269,1.1807782626489425
MAP3K3,-0.042048926840871026,1.1807782626489425
ARHGEF12,-0.05331368133870029,1.1807782626489425
NAA35,-0.050594385794920704,1.1802648052136337
PIAS1,-0.044858876413577775,1.17940838095331
CYTH3,-0.04405890699355908,1.1792729833614726
DHX30,-0.0702940326116499,1.1786670763433638
SMOX,0.05196666683533291,1.1778937954190847
LPGAT1,-0.05638616590681966,1.1774712513108612
MAP1LC3B,0.08463308768140543,1.1774712513108612
C17orf75,-0.043940030004622876,1.1769459903877497
COPE,-0.0796439485727296,1.1762874887953023
CD164,-0.07942931411010434,1.175852441797663
CDC23,-0.04984161586054192,1.175551409951787
ZFP62,-0.041877948438086676,1.1744463196816881
ALDH9A1,-0.05391424490784491,1.1731265741544872
SCOC,-0.07600169473403895,1.1720586479953243
PNPLA6,-0.04288911541185492,1.1720586479953243
SETX,-0.04908507879227919,1.1708896339125152
PRPF3,-0.04110874493286065,1.1699241277744796
RIPK2,-0.060195894136650274,1.1699241277744796
GATC,-0.04480447705354873,1.1693822678206276
RP11-706O15.1,0.04204691946563166,1.1683801222830472
SMIM14,-0.059467102984801734,1.1683435841648768
SNHG9,-0.06132411273835281,1.1673613716290954
KDELR1,-0.08206087570110476,1.1669911631479382
TXNDC15,-0.05226812678173065,1.1669842912044395
MED11,-0.05604779984849806,1.1666807304793099
ARHGAP22,0.04302562266392762,1.165792393893969
GTF2F2,0.07313847974863208,1.165792393893969
TSEN2,-0.039936377475564555,1.1654297586224878
CAAP1,-0.04251811983976239,1.1642542045440978
NPEPPS,-0.06652649328672666,1.1640622177677036
DAZAP2,-0.08093096393266475,1.1639158322519947
EXOSC6,-0.06270944475728957,1.1629913925431918
LMF2,-0.06022928853859444,1.1625495455278536
ATE1,-0.043670954661647166,1.1623450944646874
AIMP2,-0.07050775910380835,1.1619607711703563
ELK4,-0.04267991030817253,1.1612579394115523
ADD1,-0.061349481045883,1.1610828026884406
ANKRD40,-0.06725248187288457,1.1608135655070622
SOCS3,-0.05536233290871362,1.159618247292727
SNX24,-0.06473302471109399,1.1592069682971293
ABCC5,-0.04646374206880566,1.1587462523426355
MLH3,-0.04048082727020308,1.1568920579219022
KCTD17,-0.04081057885473527,1.1568363975650937
FCHO1,-0.04023868536090536,1.1567902201857663
IPO8,-0.04444521030769888,1.1565219645203562
CNOT6,-0.05058348690676162,1.154950739510853
MAFG-AS1,-0.04209868290549945,1.1548298438019524
PRKACA,-0.056039015128420466,1.1541401321686002
LRRC42,-0.05836279602290784,1.1529299095667467
MRPS30,-0.06222632888800028,1.1527913805602492
SBF2,0.04704645759252468,1.1527913805602492
SREK1,-0.06669167313424307,1.1526983567295228
VPS28,0.07918376033800811,1.150645764588196
WDR60,-0.0473475584928984,1.149169743021035
MAEA,-0.06294609844823373,1.1476437785254554
GPATCH2,-0.05171420188942388,1.1469901783745304
FBXL5,0.04772109703204208,1.1469901783745304
RNF41,-0.05308513377420265,1.1464156975990767
CIB1,-0.07584132104463226,1.146377840889858
NSRP1,-0.07428375186037872,1.1454767157533245
LEO1,-0.04316050964491236,1.144912921211217
HIGD1A,0.08002244125278057,1.1428998533794072
EVA1A,-0.06705646365373497,1.1428286531437972
DHX33,-0.055978531820744415,1.1428286531437972
MT1F,-0.06279702821477784,1.142585176966382
PKM,0.05952035030684577,1.1421885210432265
RP5-1136G13.2,-0.03942425092319546,1.1404187998353579
PAM,-0.053255041231309086,1.14029999715102
OXA1L,-0.07283943505797463,1.1401352079455493
FAM126B,-0.04269447266273829,1.140028153671584
FSD1,-0.03935948207319129,1.1388272525856928
RELB,0.06026340636971561,1.138619920227894
SNRNP48,-0.046911034849388855,1.1371307032990858
NFE2L2,0.07524931891542952,1.1369892348477206
CYB5R4,-0.049787348950392385,1.1368623730939875
FMR1,-0.04872020556889822,1.13538256675515
PLCB3,-0.0409344110871519,1.1334922465479509
RPA3-AS1,-0.043834530241862346,1.132778232609516
MANF,-0.08247340114266244,1.1307818396743263
SRFBP1,-0.04917093621516866,1.130246155338575
FXYD5,0.07311718199009398,1.1301330647466095
SLC35C1,-0.04867011765193752,1.1301330647466095
LGALS1,0.07078057141319682,1.1299031600586849
TEAD1,-0.0671609202496466,1.1290215121262348
KLF10,-0.05852468464693672,1.128865972202731
CTSV,-0.03787289238190983,1.1276892891870531
USP33,-0.04253348020444214,1.1276506462195914
TMCO3,-0.05706123185363232,1.1253781810155377
RABGGTA,0.04819458533236354,1.1250997487876553
RTKN,-0.048954519102866634,1.124927005686339
VGLL4,-0.06858861190557253,1.1246393894940965
RAB5B,-0.06736646683271363,1.1244120113445215
PRDM2,-0.04368127576482195,1.1240154994662448
ZNF131,-0.06054826350608078,1.1238900267545027
ADPRHL2,-0.061943907054700986,1.1234201155932335
CDC42EP2,0.05138195607198259,1.1229889729082496
CD81,-0.07831414180655827,1.122768900449263
WSB1,-0.06599688731107811,1.122768900449263
EFHD2,-0.07480154057104471,1.122768900449263
TRAPPC10,-0.062184655948560597,1.1224408344195218
PDIA6,0.08026719661170745,1.1222568729766909
TRIQK,-0.03826167326802565,1.1208946690489703
SLC39A6,-0.06439784914579416,1.1206347829106584
NUFIP1,-0.037937063676449334,1.1196165898245514
AAAS,-0.04271125422287625,1.1195458613048122
EMC2,-0.04938138354895383,1.119502543213681
